TABLO-4 2024 Yýlý Merkezi Yerleþtirme Ýle Öðrenci Alan Yükseköðretim Lisans Programlarý;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Genel Kontenjan;;;;Okul Birincisi Kontenjaný;;;;Depremzede Aday Kontenjaný;;;;34 Yaþ Üstü Kadýn Kontenjaný;;;;Þehit Yakýný-Gazi/Gazi Yakýný Kontenjaný;;;
Program Kodu;Üniversite Türü;Üniversite Adý;Fakülte/Yüksekokul Adý;Program Adý;Puan Türü;Kontenjan;Yerleþen;En Küçük Puan;En Büyük Puan;Kontenjan;Yerleþen;En Küçük Puan;En Büyük Puan;Kontenjan;Yerleþen;En Küçük Puan;En Büyük Puan;Kontenjan;Yerleþen;En Küçük Puan;En Büyük Puan;Kontenjan;Yerleþen;En Küçük Puan;En Büyük Puan
102610749;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Mimarlýk, Güzel Sanatlar ve Tasarým Fakültesi;Þehir ve Bölge Planlama;SAY;35;36;237,76896;279,05264;1;0;--;--;--;--;--;--;1;1;203,56323;203,56323;--;--;--;--
102610634;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Mühendislik Fakültesi;Bilgisayar Mühendisliði;SAY;75;77;353,58237;412,48285;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
102610307;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Mühendislik Fakültesi;Elektrik-Elektronik Mühendisliði;SAY;65;67;308,35306;346,53340;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
102690301;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Mühendislik Fakültesi;Endüstri Mühendisliði;SAY;35;36;310,69296;346,66708;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
102610316;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Mühendislik Fakültesi;Ýnþaat Mühendisliði;SAY;20;11;290,50778;314,72259;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
102610343;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Mühendislik Fakültesi;Kimya Mühendisliði;SAY;20;13;291,03124;307,08115;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
102610361;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Mühendislik Fakültesi;Makine Mühendisliði;SAY;30;31;298,47922;360,21250;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
102610801;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Mühendislik Fakültesi;Nanoteknoloji Mühendisliði (Ýngilizce);SAY;20;3;295,21017;360,77308;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
102690269;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Saðlýk Bilimleri Fakültesi;Beslenme ve Diyetetik;SAY;30;30;284,69415;331,34988;1;1;258,89570;258,89570;--;--;--;--;1;1;205,97277;205,97277;--;--;--;--
102610449;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Saðlýk Bilimleri Fakültesi;Ebelik;SAY;85;85;310,87750;379,76638;3;3;271,64293;276,95082;--;--;--;--;3;3;198,14634;212,95461;--;--;--;--
102610907;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Saðlýk Bilimleri Fakültesi;Fizyoterapi ve Rehabilitasyon;SAY;85;85;280,85520;356,41532;3;3;226,98412;259,48029;--;--;--;--;3;3;193,35818;199,62799;--;--;--;--
102610431;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Saðlýk Bilimleri Fakültesi;Hemþirelik;SAY;170;170;334,75783;446,55119;5;5;301,07055;322,07304;--;--;--;--;5;5;199,20449;218,75703;--;--;--;--
102610458;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Saðlýk Bilimleri Fakültesi;Saðlýk Yönetimi;EA;65;66;268,99835;305,31556;2;1;259,86876;259,86876;--;--;--;--;2;2;242,01129;249,59842;--;--;--;--
102610688;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Suþehri Saðlýk Yüksekokulu;Hemþirelik;SAY;100;100;315,54063;333,58868;3;3;277,99829;293,94720;--;--;--;--;3;3;191,84259;204,98286;--;--;--;--
102690270;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Þarkýþla Uygulamalý Bilimler Yüksekokulu;Biliþim Sistemleri ve Teknolojileri;SAY;60;61;270,45205;284,55298;2;1;269,86656;269,86656;--;--;--;--;2;0;--;--;--;--;--;--
102690378;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Þarkýþla Uygulamalý Bilimler Yüksekokulu;Biliþim Sistemleri ve Teknolojileri (KKTC UYRUKLU);SAY;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
102610758;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Teknoloji Fakültesi;Mekatronik Mühendisliði;SAY;35;15;290,21587;316,73551;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
102610388;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Týp Fakültesi;Týp;SAY;200;200;476,80530;531,52299;5;5;470,05740;472,95050;--;--;--;--;--;--;--;--;--;--;--;--
102690125;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Turizm Fakültesi;Gastronomi ve Mutfak Sanatlarý;SÖZ;75;75;347,87625;403,32302;2;2;254,00072;283,55627;--;--;--;--;2;2;301,08924;305,44597;--;--;--;--
102690126;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Turizm Fakültesi;Turizm Ýþletmeciliði;EA;35;36;224,67598;257,36705;1;0;--;--;--;--;--;--;1;1;196,12398;196,12398;--;--;--;--
102610591;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Veteriner Fakültesi;Veteriner;SAY;70;70;338,15433;416,10522;2;2;276,69504;284,20011;--;--;--;--;2;2;208,50384;213,84297;--;--;--;--
102690214;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Zara Veysel Dursun Uygulamalý Bilimler Yüksekokulu;Finans ve Bankacýlýk;EA;50;52;218,58275;235,09970;2;0;--;--;--;--;--;--;2;0;--;--;--;--;--;--
102690271;DEVLET;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ;Zara Veysel Dursun Uygulamalý Bilimler Yüksekokulu;Sigortacýlýk;EA;50;52;213,81424;235,31339;2;0;--;--;--;--;--;--;2;2;196,16481;200,07526;--;--;--;--
109210017;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Diþ Hekimliði Fakültesi;Diþ Hekimliði;SAY;120;120;456,10239;490,96786;3;3;442,60828;447,06139;--;--;--;--;--;--;--;--;--;--;--;--
109290272;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Eczacýlýk Fakültesi;Eczacýlýk;SAY;30;30;434,89592;442,46792;1;1;427,03055;427,03055;--;--;--;--;--;--;--;--;--;--;--;--
109290320;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Eðitim Fakültesi;Arapça Öðretmenliði;DÝL;30;30;316,49613;447,97219;1;1;210,82297;210,82297;--;--;--;--;--;--;--;--;--;--;--;--
109210944;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Eðitim Fakültesi;Fen Bilgisi Öðretmenliði;SAY;45;12;291,03731;323,78735;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109290321;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Eðitim Fakültesi;Ýlköðretim Matematik Öðretmenliði;SAY;30;24;292,73624;409,81610;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109210838;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Eðitim Fakültesi;Ýngilizce Öðretmenliði;DÝL;30;30;427,58801;453,15890;1;1;384,43186;384,43186;--;--;--;--;--;--;--;--;--;--;--;--
109211033;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Eðitim Fakültesi;Sýnýf Öðretmenliði;EA;50;50;361,05985;392,84439;2;2;339,95933;343,49752;--;--;--;--;--;--;--;--;--;--;--;--
109210953;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Eðitim Fakültesi;Sosyal Bilgiler Öðretmenliði;SÖZ;40;40;368,85456;411,85554;1;1;340,00272;340,00272;--;--;--;--;--;--;--;--;--;--;--;--
109290270;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Eðitim Fakültesi;Türkçe Öðretmenliði;SÖZ;50;51;397,23871;434,55683;2;1;374,58168;374,58168;--;--;--;--;--;--;--;--;--;--;--;--
109210759;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Hukuk Fakültesi;Hukuk;EA;220;220;390,56882;444,77301;6;6;376,08428;386,88504;--;--;--;--;--;--;--;--;--;--;--;--
109210132;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Çalýþma Ekonomisi ve Endüstri Ýliþkileri;EA;70;72;251,63606;272,75180;2;0;--;--;--;--;--;--;2;0;--;--;--;--;--;--
109210141;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Ekonometri;EA;50;52;246,52689;401,54358;2;0;--;--;--;--;--;--;2;0;--;--;--;--;--;--
109290349;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Finans ve Bankacýlýk;EA;90;93;264,74040;329,48377;3;0;--;--;--;--;--;--;3;0;--;--;--;--;--;--
109210159;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisat;EA;80;82;262,65318;317,40979;2;0;--;--;--;--;--;--;2;0;--;--;--;--;--;--
109211166;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Ýnsan Kaynaklarý Yönetimi;EA;70;72;256,19676;290,55807;2;0;--;--;--;--;--;--;2;2;213,90605;247,55433;--;--;--;--
109210168;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Ýþletme;EA;110;113;272,51961;342,50797;3;0;--;--;--;--;--;--;3;0;--;--;--;--;--;--
109290340;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Ýþletme (Ýngilizce);EA;60;62;302,46539;346,69112;2;0;--;--;--;--;--;--;2;0;--;--;--;--;--;--
109210186;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Maliye;EA;100;103;266,92530;343,27990;3;0;--;--;--;--;--;--;3;2;173,75489;198,47387;--;--;--;--
109210768;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Saðlýk Yönetimi;EA;80;82;277,65398;339,60979;2;0;--;--;--;--;--;--;2;1;219,41173;219,41173;--;--;--;--
109211121;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Siyaset Bilimi ve Kamu Yönetimi;EA;110;113;264,89605;387,48938;3;0;--;--;--;--;--;--;3;3;195,00982;236,45444;--;--;--;--
109211209;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Sosyal Hizmet;EA;65;65;290,14843;351,54832;2;2;240,04130;256,46210;--;--;--;--;2;2;221,83885;253,52413;--;--;--;--
109210917;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Turizm Ýþletmeciliði;EA;40;41;258,04903;293,10235;1;0;--;--;--;--;--;--;1;0;--;--;--;--;--;--
109210865;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Uluslararasý Ýliþkiler;EA;80;82;274,67703;321,98196;2;0;--;--;--;--;--;--;2;0;--;--;--;--;--;--
109290410;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýktisadi ve Ýdari Bilimler Fakültesi;Uluslararasý Ticaret ve Lojistik;EA;30;31;289,68081;319,90340;1;0;--;--;--;--;--;--;1;1;189,99886;189,99886;--;--;--;--
109211006;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýlahiyat Fakültesi;Ýlahiyat;SÖZ;160;162;294,25429;436,17908;4;2;270,94928;290,73093;--;--;--;--;4;4;283,04023;292,41580;--;--;--;--
109290394;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýlahiyat Fakültesi;Ýlahiyat (M.T.O.K.);SÖZ;16;16;292,01714;360,75625;--;--;--;--;--;--;--;--;1;0;--;--;--;--;--;--
109211148;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýletiþim Fakültesi;Gazetecilik;SÖZ;115;118;272,01248;328,60427;3;0;--;--;--;--;--;--;3;1;196,52739;196,52739;--;--;--;--
109290343;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýletiþim Fakültesi;Görsel Ýletiþim Tasarýmý;SÖZ;55;57;332,11692;404,91746;2;0;--;--;--;--;--;--;2;2;189,34199;276,40893;--;--;--;--
109211024;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýletiþim Fakültesi;Halkla Ýliþkiler ve Tanýtým;SÖZ;110;113;290,08775;370,53689;3;0;--;--;--;--;--;--;3;3;237,31401;272,71886;--;--;--;--
109211139;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýletiþim Fakültesi;Radyo, Televizyon ve Sinema;SÖZ;110;113;298,03588;414,41645;3;0;--;--;--;--;--;--;3;1;222,75109;222,75109;--;--;--;--
109290417;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýnsan ve Toplum Bilimleri Fakültesi;Arkeoloji;EA;30;31;239,49610;297,89843;1;0;--;--;--;--;--;--;1;1;221,12163;221,12163;--;--;--;--
109290424;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýnsan ve Toplum Bilimleri Fakültesi;Coðrafya;SÖZ;50;52;314,04416;352,46422;2;0;--;--;--;--;--;--;2;2;217,95388;291,03229;--;--;--;--
109290431;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýnsan ve Toplum Bilimleri Fakültesi;Felsefe;EA;30;31;244,84139;337,04239;1;0;--;--;--;--;--;--;1;1;217,67645;217,67645;--;--;--;--
109290438;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýnsan ve Toplum Bilimleri Fakültesi;Ýngiliz Dili ve Edebiyatý;DÝL;80;82;390,03431;472,59224;2;0;--;--;--;--;--;--;2;1;222,12666;222,12666;--;--;--;--
109290445;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýnsan ve Toplum Bilimleri Fakültesi;Psikoloji;EA;60;60;361,10978;382,58925;2;2;334,88019;340,17793;--;--;--;--;2;2;261,98560;275,01322;--;--;--;--
109290452;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýnsan ve Toplum Bilimleri Fakültesi;Sanat Tarihi;SÖZ;30;31;270,94629;445,47483;1;0;--;--;--;--;--;--;1;1;253,70884;253,70884;--;--;--;--
109290459;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýnsan ve Toplum Bilimleri Fakültesi;Sosyoloji;EA;40;41;265,64097;309,29031;1;0;--;--;--;--;--;--;1;1;243,32270;243,32270;--;--;--;--
109290466;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýnsan ve Toplum Bilimleri Fakültesi;Tarih;SÖZ;30;30;317,45986;411,19712;1;1;291,82442;291,82442;--;--;--;--;1;1;274,32214;274,32214;--;--;--;--
109290473;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Ýnsan ve Toplum Bilimleri Fakültesi;Türk Dili ve Edebiyatý;SÖZ;30;31;341,66796;390,19501;1;0;--;--;--;--;--;--;1;1;302,57012;302,57012;--;--;--;--
109210308;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mimarlýk Fakültesi;Mimarlýk;SAY;70;72;313,09755;349,87105;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109210353;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mimarlýk Fakültesi;Peyzaj Mimarlýðý;SAY;75;77;259,32703;281,96967;2;0;--;--;--;--;--;--;2;2;202,07928;202,11249;--;--;--;--
109210317;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mimarlýk Fakültesi;Þehir ve Bölge Planlama;SAY;35;36;255,86881;279,50057;1;0;--;--;--;--;--;--;1;1;191,85851;191,85851;--;--;--;--
109290480;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Bilgisayar Mühendisliði;SAY;85;85;389,58042;449,39940;3;3;341,90646;352,09371;--;--;--;--;--;--;--;--;--;--;--;--
109290487;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Biyoloji;SAY;25;26;263,59723;317,05720;1;0;--;--;--;--;--;--;1;0;--;--;--;--;--;--
109290494;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Çevre Mühendisliði;SAY;20;1;294,57061;294,57061;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109290501;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Elektrik-Elektronik Mühendisliði;SAY;80;82;346,67212;391,93760;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109290508;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Endüstri Mühendisliði;SAY;75;75;351,90263;398,39580;2;2;307,14474;322,48181;--;--;--;--;--;--;--;--;--;--;--;--
109290515;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Fizik;SAY;25;26;256,01228;274,78295;1;0;--;--;--;--;--;--;1;0;--;--;--;--;--;--
109290522;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Gýda Mühendisliði;SAY;25;19;290,35383;308,72020;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109290529;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Ýnþaat Mühendisliði;SAY;40;41;297,61389;340,74909;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109290536;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Ýstatistik;SAY;30;31;294,75036;328,59968;1;0;--;--;--;--;--;--;1;0;--;--;--;--;--;--
109290543;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Kimya;SAY;25;26;278,25261;302,63754;1;0;--;--;--;--;--;--;1;1;168,38749;168,38749;--;--;--;--
109290550;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Kimya Mühendisliði;SAY;35;36;318,04289;382,05938;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109290557;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Makine Mühendisliði;SAY;105;108;317,53168;400,04338;3;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109290564;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Matematik;SAY;40;41;284,81845;347,59840;1;0;--;--;--;--;--;--;1;0;--;--;--;--;--;--
109290571;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Otomotiv Mühendisliði;SAY;35;36;301,26969;346,90954;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109290578;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Mühendislik ve Doða Bilimleri Fakültesi;Tekstil Mühendisliði;SAY;30;13;290,17900;314,78599;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109290585;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Saðlýk Bilimleri Fakültesi;Beslenme ve Diyetetik;SAY;30;30;299,60275;397,81738;1;1;275,22641;275,22641;--;--;--;--;1;1;232,41010;232,41010;--;--;--;--
109210644;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Saðlýk Bilimleri Fakültesi;Ebelik;SAY;65;65;317,24657;417,50725;2;2;280,69890;289,89289;--;--;--;--;2;2;203,07839;206,81059;--;--;--;--
109210653;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Saðlýk Bilimleri Fakültesi;Fizyoterapi ve Rehabilitasyon;SAY;85;85;293,09190;348,02670;3;3;228,24976;271,28165;--;--;--;--;3;3;198,96966;207,48840;--;--;--;--
109210662;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Saðlýk Bilimleri Fakültesi;Hemþirelik;SAY;160;160;346,95477;417,35030;4;4;328,43743;344,31977;--;--;--;--;4;4;210,76546;217,02516;--;--;--;--
109290322;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Sivil Havacýlýk Yüksekokulu (Keçiborlu);Havacýlýk Yönetimi;EA;45;45;310,75809;362,82380;2;2;228,60839;274,37330;--;--;--;--;--;--;--;--;--;--;--;--
109210441;DEVLET;SÜLEYMAN DEMÝREL ÜNÝVERSÝTESÝ (ISPARTA);Týp Fakültesi;Týp;SAY;220;220;483,68530;540,34095;6;6;474,59472;477,41972;--;--;--;--;--;--;--;--;--;--;--;--
109310034;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýktisat;EA;50;52;208,78445;340,79671;2;0;--;--;--;--;--;--;2;2;202,44717;207,69261;--;--;--;--
109310025;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Ýktisadi ve Ýdari Bilimler Fakültesi;Ýþletme;EA;20;21;215,33055;325,96788;1;0;--;--;--;--;--;--;1;1;199,88670;199,88670;--;--;--;--
109370145;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Ýktisadi ve Ýdari Bilimler Fakültesi;Siyaset Bilimi ve Kamu Yönetimi;EA;40;41;211,30031;266,70790;1;0;--;--;--;--;--;--;1;1;197,46340;197,46340;--;--;--;--
109310016;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Ýlahiyat Fakültesi;Ýlahiyat;SÖZ;60;62;262,66573;404,58064;2;0;--;--;--;--;--;--;2;2;251,95477;258,03692;--;--;--;--
109370164;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Ýlahiyat Fakültesi;Ýlahiyat (M.T.O.K.);SÖZ;6;6;252,77740;295,06676;--;--;--;--;--;--;--;--;1;1;186,77568;186,77568;--;--;--;--
109370158;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Mühendislik Fakültesi;Bilgisayar Mühendisliði;SAY;40;8;290,58822;318,94259;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109310043;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Mühendislik Fakültesi;Ýnþaat Mühendisliði;SAY;20;1;320,47872;320,47872;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
109370188;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Saðlýk Bilimleri Fakültesi;Hemþirelik;SAY;40;40;320,01808;369,93016;1;1;294,72814;294,72814;--;--;--;--;1;1;225,03131;225,03131;--;--;--;--
109370165;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Saðlýk Bilimleri Fakültesi;Saðlýk Yönetimi;EA;40;41;256,67034;341,72851;1;0;--;--;--;--;--;--;1;1;207,66776;207,66776;--;--;--;--
109370166;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Saðlýk Bilimleri Fakültesi;Sosyal Hizmet;EA;45;47;251,58975;329,04611;2;0;--;--;--;--;--;--;2;2;206,69334;212,26394;--;--;--;--
109370157;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Turizm ve Otel Ýþletmeciliði Yüksekokulu;Gastronomi ve Mutfak Sanatlarý;SÖZ;40;41;302,78697;379,17879;1;0;--;--;--;--;--;--;1;1;291,06303;291,06303;--;--;--;--
109370147;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Turizm ve Otel Ýþletmeciliði Yüksekokulu;Turizm Ýþletmeciliði;EA;30;31;202,29368;293,27572;1;0;--;--;--;--;--;--;1;1;177,95395;177,95395;--;--;--;--
109310079;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Ziraat Fakültesi;Bahçe Bitkileri;SAY;30;31;220,04456;266,87391;1;0;--;--;--;--;--;--;1;1;183,59951;183,59951;--;--;--;--
109370150;DEVLET;ÞIRNAK ÜNÝVERSÝTESÝ;Ziraat Fakültesi;Tarla Bitkileri;SAY;30;31;221,74103;267,45033;1;0;--;--;--;--;--;--;1;1;180,71824;180,71824;--;--;--;--
112070670;DEVLET;TARSUS ÜNÝVERSÝTESÝ (MERSÝN);Havacýlýk ve Uzay Bilimleri Fakültesi;Havacýlýk ve Uzay Mühendisliði;SAY;45;45;345,42036;399,53238;2;2;294,10204;331,29262;--;--;--;--;--;--;--;--;--;--;--;--
